FECHA (YYMMDD),HORA (HHMM),Registros
150713.0,1400.0,92.5
150713.0,1500.0,76.1499
150713.0,1600.0,71.36
150713.0,1700.0,89.1
150713.0,1800.0,101.3
150713.0,1900.0,110.3
150713.0,2000.0,130.5
150713.0,2100.0,147.7
150713.0,2200.0,125.7
150713.0,2300.0,71.37
150714.0,0.0,22.46
150714.0,100.0,25.03
150714.0,200.0,18.39
150714.0,300.0,15.77
150714.0,400.0,11.54
150714.0,500.0,10.44
150714.0,600.0,18.36
150714.0,700.0,20.46
150714.0,800.0,35.36
150714.0,900.0,34.77
150714.0,1000.0,35.28
150714.0,1100.0,48.9
150714.0,1200.0,53.7
150714.0,1300.0,47.56
150714.0,1400.0,40.77
150714.0,1500.0,46.21
150714.0,1600.0,72.3899
150714.0,1700.0,74.7898
150714.0,1800.0,73.1598
150714.0,1900.0,77.48
150714.0,2000.0,114.8
150714.0,2100.0,68.6797
150714.0,2200.0,27.86
150714.0,2300.0,15.55
150715.0,0.0,21.07
150715.0,100.0,12.91
150715.0,200.0,8.659989999999999
150715.0,300.0,9.50998
150715.0,400.0,10.9
150715.0,500.0,8.54999
150715.0,600.0,18.43
150715.0,700.0,13.89
150715.0,800.0,12.88
150715.0,900.0,22.83
150715.0,1000.0,39.43
150715.0,1100.0,35.98
150715.0,1200.0,40.08
150715.0,1300.0,50.8199
150715.0,1400.0,44.85
150715.0,1500.0,25.17
150715.0,1600.0,27.77
150715.0,1700.0,73.0
150715.0,1800.0,101.4
150715.0,1900.0,59.86
150715.0,2000.0,61.16
150715.0,2100.0,38.06
150715.0,2200.0,28.69
150715.0,2300.0,20.87
150716.0,0.0,41.6
150716.0,100.0,16.99
150716.0,200.0,13.58
150716.0,300.0,27.64
150716.0,400.0,14.35
150716.0,500.0,10.93
150716.0,600.0,27.22
150716.0,700.0,59.9
150716.0,800.0,136.0
150716.0,900.0,96.5
150716.0,1000.0,34.0
150716.0,1100.0,37.43
150716.0,1200.0,36.55
150716.0,1300.0,48.2599
150716.0,1400.0,33.29
150716.0,1500.0,60.5699
150716.0,1600.0,60.55
150716.0,1700.0,62.5
150716.0,1800.0,42.2
150716.0,1900.0,36.7
150716.0,2000.0,32.56
150716.0,2100.0,20.12
150716.0,2200.0,16.25
150716.0,2300.0,13.61
150717.0,0.0,10.16
150717.0,100.0,5.131
150717.0,200.0,4.077
150717.0,300.0,3.67
150717.0,400.0,2.073
150717.0,500.0,3.364
150717.0,600.0,5.492999999999999
150717.0,700.0,11.65
150717.0,800.0,21.91
150717.0,900.0,23.56
150717.0,1000.0,18.97
150717.0,1100.0,20.9
150717.0,1200.0,35.45
150717.0,1300.0,98.6
150717.0,1400.0,112.8
150717.0,1500.0,61.85
150717.0,1600.0,49.65
150717.0,1700.0,67.3799
150717.0,1800.0,122.9
150717.0,1900.0,82.8999
150717.0,2000.0,103.3
150717.0,2100.0,192.3
150717.0,2200.0,115.1
150717.0,2300.0,29.62
150718.0,0.0,25.18
150718.0,100.0,27.17
150718.0,200.0,25.44
150718.0,300.0,24.33
150718.0,400.0,22.4
150718.0,500.0,34.7599
150718.0,600.0,37.39
150718.0,700.0,82.8999
150718.0,800.0,60.35
150718.0,900.0,60.3
150718.0,1000.0,35.98
150718.0,1100.0,46.78
150718.0,1200.0,95.1
150718.0,1300.0,101.2
150718.0,1400.0,92.5
150718.0,1500.0,25.1
150718.0,1600.0,55.75
150718.0,1700.0,86.8999
150718.0,1800.0,109.5
150718.0,1900.0,81.8999
150718.0,2000.0,97.0
150718.0,2100.0,81.8999
150718.0,2200.0,38.92
150718.0,2300.0,25.14
150719.0,0.0,10.87
150719.0,100.0,33.23
150719.0,200.0,16.32
150719.0,300.0,13.61
150719.0,400.0,9.50998
150719.0,500.0,13.55
150719.0,600.0,18.43
150719.0,700.0,24.51
150719.0,800.0,39.35
150719.0,900.0,32.56
150719.0,1000.0,26.56
150719.0,1100.0,18.99
150719.0,1200.0,19.29
150719.0,1300.0,21.75
150719.0,1400.0,21.16
150719.0,1500.0,22.91
150719.0,1600.0,38.06
150719.0,1700.0,57.7
150719.0,1800.0,112.7
150719.0,1900.0,305.8
150719.0,2000.0,662.5
150719.0,2100.0,842.0
150719.0,2200.0,614.396
150719.0,2300.0,205.9
150720.0,0.0,288.1
150720.0,100.0,190.8
150720.0,200.0,54.22
150720.0,300.0,85.0
150720.0,400.0,63.8799
150720.0,500.0,62.73
150720.0,600.0,78.46
150720.0,700.0,112.8
150720.0,800.0,152.3
150720.0,900.0,338.4
150720.0,1000.0,126.4
150720.0,1100.0,146.3
150720.0,1200.0,74.99
150720.0,1300.0,49.62
150720.0,1400.0,49.6
150720.0,1500.0,74.1797
150720.0,1600.0,77.47
150720.0,1700.0,114.1
150720.0,1800.0,118.6
150720.0,1900.0,219.6
150720.0,2000.0,214.1
150720.0,2100.0,177.6
150720.0,2200.0,118.6
150720.0,2300.0,107.4
150721.0,0.0,73.0497
150721.0,100.0,33.97
150721.0,200.0,29.9
150721.0,300.0,26.87
150721.0,400.0,17.69
150721.0,500.0,21.69
150721.0,600.0,22.79
150721.0,700.0,24.46
150721.0,800.0,29.27
150721.0,900.0,30.59
150721.0,1000.0,32.0
150721.0,1100.0,38.74
150721.0,1200.0,45.53
150721.0,1300.0,51.84
150721.0,1400.0,50.3199
150721.0,1500.0,65.8899
150721.0,1600.0,60.3799
150721.0,1700.0,93.7997
150721.0,1800.0,179.4
150721.0,1900.0,215.3
150721.0,2000.0,209.5
150721.0,2100.0,310.5
150721.0,2200.0,334.6
150721.0,2300.0,164.9
150722.0,0.0,55.16
150722.0,100.0,104.0
150722.0,200.0,33.97
150722.0,300.0,35.21
150722.0,400.0,34.0
150722.0,500.0,21.68
150722.0,600.0,35.97
150722.0,700.0,67.3899
150722.0,800.0,67.9098
150722.0,900.0,92.6
150722.0,1000.0,74.21
150722.0,1100.0,47.66
150722.0,1200.0,56.47
150722.0,1300.0,54.37
150722.0,1400.0,23.66
150722.0,1500.0,19.01
150722.0,1600.0,34.72
150722.0,1700.0,111.0
150722.0,1800.0,359.6
150722.0,1900.0,461.4
150722.0,2000.0,369.7
150722.0,2100.0,305.2
150722.0,2200.0,210.7
150722.0,2300.0,125.8
150723.0,0.0,133.7
150723.0,100.0,56.89
150723.0,200.0,24.33
150723.0,300.0,10.18
150723.0,400.0,10.15
150723.0,500.0,14.26
150723.0,600.0,22.46
150723.0,700.0,38.06
150723.0,800.0,67.2898
150723.0,900.0,52.33
150723.0,1000.0,45.0
150723.0,1100.0,36.73
150723.0,1200.0,21.08
150723.0,1300.0,18.47
150723.0,1400.0,13.59
150723.0,1500.0,15.63
150723.0,1600.0,28.55
150723.0,1700.0,89.7
150723.0,1800.0,342.5
150723.0,1900.0,508.9
150723.0,2000.0,435.6
150723.0,2100.0,540.196
150723.0,2200.0,484.6
150723.0,2300.0,174.8
150724.0,0.0,121.6
150724.0,100.0,63.9399
150724.0,200.0,74.75
150724.0,300.0,38.74
150724.0,400.0,30.42
150724.0,500.0,35.24
150724.0,600.0,41.43
150724.0,700.0,61.16
150724.0,800.0,78.1698
150724.0,900.0,70.0
150724.0,1000.0,76.1
150724.0,1100.0,83.7997
150724.0,1200.0,-1.0
150724.0,1300.0,86.3999
150724.0,1400.0,50.98
150724.0,1500.0,50.37
150724.0,1600.0,57.08
150724.0,1700.0,188.4
150724.0,1800.0,221.6
150724.0,1900.0,324.1
150724.0,2000.0,343.9
150724.0,2100.0,184.2
150724.0,2200.0,181.3
150724.0,2300.0,57.23
150725.0,0.0,28.68
150725.0,100.0,23.8
150725.0,200.0,15.75
150725.0,300.0,14.98
150725.0,400.0,9.59998
150725.0,500.0,10.91
150725.0,600.0,7.487
150725.0,700.0,16.29
150725.0,800.0,15.77
150725.0,900.0,28.77
150725.0,1000.0,24.66
150725.0,1100.0,27.94
150725.0,1200.0,36.77
150725.0,1300.0,31.32
150725.0,1400.0,38.74
150725.0,1500.0,34.78
150725.0,1600.0,29.97
150725.0,1700.0,36.53
150725.0,1800.0,41.4
150725.0,1900.0,27.81
150725.0,2000.0,23.79
150725.0,2100.0,17.53
150725.0,2200.0,15.81
150725.0,2300.0,8.17
150726.0,0.0,8.68999
150726.0,100.0,5.4479999999999995
150726.0,200.0,3.341
150726.0,300.0,4.0889999999999995
150726.0,400.0,4.077
150726.0,500.0,4.4510000000000005
150726.0,600.0,7.5089999999999995
150726.0,700.0,11.2
150726.0,800.0,16.99
150726.0,900.0,10.86
150726.0,1000.0,15.02
150726.0,1100.0,31.94
150726.0,1200.0,34.02
150726.0,1300.0,30.59
150726.0,1400.0,54.43
150726.0,1500.0,64.6598
150726.0,1600.0,44.0099
150726.0,1700.0,43.27
150726.0,1800.0,38.6899
150726.0,1900.0,36.6899
150726.0,2000.0,54.39
150726.0,2100.0,27.22
150726.0,2200.0,22.82
150726.0,2300.0,21.67
150727.0,0.0,11.17
150727.0,100.0,13.83
150727.0,200.0,9.53
150727.0,300.0,6.739
150727.0,400.0,6.1160000000000005
150727.0,500.0,7.712999999999999
150727.0,600.0,16.97
150727.0,700.0,17.0
150727.0,800.0,47.5099
150727.0,900.0,37.85
150727.0,1000.0,17.01
150727.0,1100.0,13.93
150727.0,1200.0,12.13
150727.0,1300.0,12.32
150727.0,1400.0,15.59
150727.0,1500.0,13.97
150727.0,1600.0,20.46
150727.0,1700.0,27.22
150727.0,1800.0,55.06
150727.0,1900.0,76.85
150727.0,2000.0,38.6899
150727.0,2100.0,60.58
150727.0,2200.0,14.96
150727.0,2300.0,12.97
150728.0,0.0,12.32
150728.0,100.0,10.17
150728.0,200.0,6.796
150728.0,300.0,6.75
150728.0,400.0,7.487
150728.0,500.0,17.67
150728.0,600.0,25.87
150728.0,700.0,25.4
150728.0,800.0,31.71
150728.0,900.0,27.95
150728.0,1000.0,44.3
150728.0,1100.0,17.0
150728.0,1200.0,10.18
150728.0,1300.0,7.882999999999999
150728.0,1400.0,18.97
150728.0,1500.0,27.15
150728.0,1600.0,30.9
150728.0,1700.0,56.17
150728.0,1800.0,70.08
150728.0,1900.0,140.0
150728.0,2000.0,159.0
150728.0,2100.0,107.0
150728.0,2200.0,42.8
150728.0,2300.0,22.03
150729.0,0.0,15.81
150729.0,100.0,6.75
150729.0,200.0,6.229
150729.0,300.0,10.9
150729.0,400.0,7.440989999999999
150729.0,500.0,22.81
150729.0,600.0,40.87
150729.0,700.0,48.92
150729.0,800.0,99.8999
150729.0,900.0,111.5
150729.0,1000.0,82.2
150729.0,1100.0,28.75
150729.0,1200.0,21.08
150729.0,1300.0,19.01
150729.0,1400.0,35.34
150729.0,1500.0,54.37
150729.0,1600.0,149.5
150729.0,1700.0,255.5
150729.0,1800.0,271.1
150729.0,1900.0,123.0
150729.0,2000.0,46.29
150729.0,2100.0,24.4
150729.0,2200.0,19.04
150729.0,2300.0,11.55
150730.0,0.0,18.35
150730.0,100.0,15.54
150730.0,200.0,15.62
150730.0,300.0,6.1160000000000005
150730.0,400.0,7.702000000000001
150730.0,500.0,8.17998
150730.0,600.0,12.29
150730.0,700.0,17.4
150730.0,800.0,13.58
150730.0,900.0,33.98
150730.0,1000.0,73.8899
150730.0,1100.0,91.3999
150730.0,1200.0,57.78
150730.0,1300.0,30.8
150730.0,1400.0,49.6299
150730.0,1500.0,67.96
150730.0,1600.0,94.5
150730.0,1700.0,92.3999
150730.0,1800.0,140.8
150730.0,1900.0,168.5
150730.0,2000.0,231.0
150730.0,2100.0,87.0
150730.0,2200.0,25.81
150730.0,2300.0,32.78
150731.0,0.0,16.32
150731.0,100.0,17.65
150731.0,200.0,9.42998
150731.0,300.0,25.16
150731.0,400.0,6.88599
150731.0,500.0,13.58
150731.0,600.0,27.22
150731.0,700.0,26.9
150731.0,800.0,36.02
150731.0,900.0,28.49
150731.0,1000.0,23.15
150731.0,1100.0,24.48
150731.0,1200.0,15.03
150731.0,1300.0,11.54
150731.0,1400.0,13.61
150731.0,1500.0,24.49
150731.0,1600.0,25.85
150731.0,1700.0,24.36
150731.0,1800.0,21.07
150731.0,1900.0,16.51
150731.0,2000.0,18.36
150731.0,2100.0,14.29
150731.0,2200.0,11.5
150731.0,2300.0,9.25998
150801.0,0.0,10.83
150801.0,100.0,25.24
150801.0,200.0,8.14
150801.0,300.0,8.62
150801.0,400.0,8.17998
150801.0,500.0,9.67998
150801.0,600.0,12.29
150801.0,700.0,13.84
150801.0,800.0,25.0
150801.0,900.0,24.59
150801.0,1000.0,19.04
150801.0,1100.0,19.71
150801.0,1200.0,16.32
150801.0,1300.0,25.01
150801.0,1400.0,30.51
150801.0,1500.0,39.6899
150801.0,1600.0,112.1
150801.0,1700.0,38.66
150801.0,1800.0,36.71
150801.0,1900.0,55.17
150801.0,2000.0,47.6299
150801.0,2100.0,76.1
150801.0,2200.0,40.79
150801.0,2300.0,23.77
150802.0,0.0,14.96
150802.0,100.0,16.31
150802.0,200.0,8.89
150802.0,300.0,6.184
150802.0,400.0,6.1160000000000005
150802.0,500.0,4.74599
150802.0,600.0,5.437
150802.0,700.0,7.690989999999999
150802.0,800.0,11.53
150802.0,900.0,21.94
150802.0,1000.0,33.99
150802.0,1100.0,49.03
150802.0,1200.0,50.99
150802.0,1300.0,63.9
150802.0,1400.0,46.64
150802.0,1500.0,48.85
150802.0,1600.0,54.22
150802.0,1700.0,32.85
150802.0,1800.0,49.62
150802.0,1900.0,108.8
150802.0,2000.0,45.92
150802.0,2100.0,21.74
150802.0,2200.0,28.45
150802.0,2300.0,55.99
150803.0,0.0,41.54
150803.0,100.0,3.6239999999999997
150803.0,200.0,3.387
150803.0,300.0,4.077
150803.0,400.0,2.786
150803.0,500.0,7.487
150803.0,600.0,27.22
150803.0,700.0,18.2
150803.0,800.0,41.35
150803.0,900.0,74.8999
150803.0,1000.0,46.98
150803.0,1100.0,33.98
150803.0,1200.0,29.22
150803.0,1300.0,31.29
150803.0,1400.0,27.21
150803.0,1500.0,31.95
150803.0,1600.0,26.5
150803.0,1700.0,119.6
150803.0,1800.0,326.9
150803.0,1900.0,363.5
150803.0,2000.0,343.9
150803.0,2100.0,311.9
150803.0,2200.0,224.3
150803.0,2300.0,178.0
150804.0,0.0,170.1
150804.0,100.0,59.4
150804.0,200.0,16.59
150804.0,300.0,13.58
150804.0,400.0,12.91
150804.0,500.0,18.44
150804.0,600.0,104.6
150804.0,700.0,123.7
150804.0,800.0,110.7
150804.0,900.0,120.3
150804.0,1000.0,57.75
150804.0,1100.0,52.33
150804.0,1200.0,46.29
150804.0,1300.0,46.21
150804.0,1400.0,58.48
150804.0,1500.0,146.8
150804.0,1600.0,133.7
150804.0,1700.0,40.1899
150804.0,1800.0,57.78
150804.0,1900.0,47.03
150804.0,2000.0,48.9
150804.0,2100.0,30.58
150804.0,2200.0,13.6
150804.0,2300.0,33.98
150805.0,0.0,26.97
150805.0,100.0,6.909
150805.0,200.0,9.53
150805.0,300.0,6.047999999999999
150805.0,400.0,6.1160000000000005
150805.0,500.0,10.87
150805.0,600.0,14.32
150805.0,700.0,17.51
150805.0,800.0,17.67
150805.0,900.0,28.85
150805.0,1000.0,21.23
150805.0,1100.0,12.91
150805.0,1200.0,16.56
150805.0,1300.0,22.44
150805.0,1400.0,34.75
150805.0,1500.0,26.11
150805.0,1600.0,22.45
150805.0,1700.0,84.2
150805.0,1800.0,70.5597
150805.0,1900.0,39.45
150805.0,2000.0,22.9
150805.0,2100.0,19.72
150805.0,2200.0,19.03
150805.0,2300.0,22.41
150806.0,0.0,25.35
150806.0,100.0,10.19
150806.0,200.0,13.58
150806.0,300.0,8.829989999999999
150806.0,400.0,10.19
150806.0,500.0,13.86
150806.0,600.0,36.97
150806.0,700.0,63.21
150806.0,800.0,59.84
150806.0,900.0,115.6
150806.0,1000.0,91.7997
150806.0,1100.0,33.3
150806.0,1200.0,28.54
150806.0,1300.0,44.16
150806.0,1400.0,43.06
150806.0,1500.0,51.03
150806.0,1600.0,40.1
150806.0,1700.0,34.36
150806.0,1800.0,55.22
150806.0,1900.0,88.7
150806.0,2000.0,86.3999
150806.0,2100.0,119.7
150806.0,2200.0,84.2
150806.0,2300.0,64.22
150807.0,0.0,48.87
150807.0,100.0,18.44
150807.0,200.0,9.48
150807.0,300.0,5.278
150807.0,400.0,5.437
150807.0,500.0,12.23
150807.0,600.0,42.8199
150807.0,700.0,64.4098
150807.0,800.0,64.6598
150807.0,900.0,55.06
150807.0,1000.0,23.63
150807.0,1100.0,15.61
150807.0,1200.0,10.87
150807.0,1300.0,10.21
150807.0,1400.0,10.93
150807.0,1500.0,18.5
150807.0,1600.0,33.3799
150807.0,1700.0,40.08
150807.0,1800.0,80.3999
150807.0,1900.0,57.22
150807.0,2000.0,37.95
150807.0,2100.0,40.15
150807.0,2200.0,19.75
150807.0,2300.0,14.71
150808.0,0.0,13.64
150808.0,100.0,8.829989999999999
150808.0,200.0,7.475
150808.0,300.0,17.26
150808.0,400.0,13.08
150808.0,500.0,17.45
150808.0,600.0,12.21
150808.0,700.0,22.75
150808.0,800.0,48.3
150808.0,900.0,157.0
150808.0,1000.0,95.8999
150808.0,1100.0,114.4
150808.0,1200.0,29.26
150808.0,1300.0,16.71
150808.0,1400.0,38.06
150808.0,1500.0,68.72
150808.0,1600.0,101.2
150808.0,1700.0,113.4
150808.0,1800.0,75.46
150808.0,1900.0,81.1
150808.0,2000.0,112.9
150808.0,2100.0,109.5
150808.0,2200.0,81.6
150808.0,2300.0,30.58
150809.0,0.0,25.16
150809.0,100.0,18.11
150809.0,200.0,27.23
150809.0,300.0,14.8
150809.0,400.0,6.909
150809.0,500.0,7.781000000000001
150809.0,600.0,4.768
150809.0,700.0,7.429989999999999
150809.0,800.0,7.4639999999999995
150809.0,900.0,18.17
150809.0,1000.0,45.5099
150809.0,1100.0,31.95
150809.0,1200.0,28.51
150809.0,1300.0,27.19
150809.0,1400.0,25.84
150809.0,1500.0,34.7599
150809.0,1600.0,50.3
150809.0,1700.0,90.5
150809.0,1800.0,119.6
150809.0,1900.0,163.8
150809.0,2000.0,71.37
150809.0,2100.0,55.73
150809.0,2200.0,37.3799
150809.0,2300.0,30.57
150810.0,0.0,26.88
150810.0,100.0,18.41
150810.0,200.0,20.92
150810.0,300.0,12.29
150810.0,400.0,18.45
150810.0,500.0,25.87
150810.0,600.0,98.7997
150810.0,700.0,133.9
150810.0,800.0,57.67
150810.0,900.0,74.97
150810.0,1000.0,-1.0
150810.0,1100.0,46.21
150810.0,1200.0,33.3
150810.0,1300.0,16.99
150810.0,1400.0,4.62099
150810.0,1500.0,12.23
150810.0,1600.0,12.93
150810.0,1700.0,41.48
150810.0,1800.0,144.8
150810.0,1900.0,111.5
150810.0,2000.0,398.9
150810.0,2100.0,369.7
150810.0,2200.0,489.9
150810.0,2300.0,428.8
150811.0,0.0,179.4
150811.0,100.0,159.0
150811.0,200.0,65.8999
150811.0,300.0,38.06
150811.0,400.0,52.66
150811.0,500.0,35.46
150811.0,600.0,49.58
150811.0,700.0,31.71
150811.0,800.0,46.95
150811.0,900.0,29.27
150811.0,1000.0,62.7599
150811.0,1100.0,83.5
150811.0,1200.0,28.56
150811.0,1300.0,24.48
150811.0,1400.0,23.89
150811.0,1500.0,16.31
150811.0,1600.0,18.48
150811.0,1700.0,31.32
150811.0,1800.0,213.7
150811.0,1900.0,99.8999
150811.0,2000.0,156.0
150811.0,2100.0,377.9
150811.0,2200.0,568.8
150811.0,2300.0,604.196
150812.0,0.0,733.6
150812.0,100.0,354.8
150812.0,200.0,197.1
150812.0,300.0,134.6
150812.0,400.0,93.0
150812.0,500.0,135.1
150812.0,600.0,147.4
150812.0,700.0,242.8
150812.0,800.0,243.3
150812.0,900.0,112.2
150812.0,1000.0,76.6299
150812.0,1100.0,78.8999
150812.0,1200.0,89.1
150812.0,1300.0,91.1
150812.0,1400.0,85.6
150812.0,1500.0,37.39
150812.0,1600.0,28.46
150812.0,1700.0,55.7599
150812.0,1800.0,220.2
150812.0,1900.0,284.6
150812.0,2000.0,457.5
150812.0,2100.0,462.3
150812.0,2200.0,404.9
150812.0,2300.0,225.6
150813.0,0.0,269.8
150813.0,100.0,290.2
150813.0,200.0,124.7
150813.0,300.0,60.99
150813.0,400.0,39.43
150813.0,500.0,44.29
150813.0,600.0,74.71
150813.0,700.0,148.8
150813.0,800.0,199.1
150813.0,900.0,158.3
150813.0,1000.0,104.0
150813.0,1100.0,113.5
150813.0,1200.0,84.2
150813.0,1300.0,57.93
150813.0,1400.0,43.54
150813.0,1500.0,30.54
150813.0,1600.0,31.25
150813.0,1700.0,52.3
150813.0,1800.0,112.0
150813.0,1900.0,335.7
150813.0,2000.0,356.8
150813.0,2100.0,343.9
150813.0,2200.0,184.8
150813.0,2300.0,167.0
150814.0,0.0,110.8
150814.0,100.0,116.9
150814.0,200.0,38.06
150814.0,300.0,42.81
150814.0,400.0,32.59
150814.0,500.0,40.14
150814.0,600.0,60.49
150814.0,700.0,68.6299
150814.0,800.0,69.87
150814.0,900.0,87.2
150814.0,1000.0,58.73
150814.0,1100.0,65.95
150814.0,1200.0,54.3799
150814.0,1300.0,47.55
150814.0,1400.0,45.58
150814.0,1500.0,34.66
150814.0,1600.0,36.05
150814.0,1700.0,45.52
150814.0,1800.0,59.0699
150814.0,1900.0,62.75
150814.0,2000.0,27.96
150814.0,2100.0,40.6299
150814.0,2200.0,25.39
150814.0,2300.0,15.56
150815.0,0.0,14.96
150815.0,100.0,6.807
150815.0,200.0,7.407
150815.0,300.0,5.98
150815.0,400.0,6.1160000000000005
150815.0,500.0,5.437
150815.0,600.0,12.91
150815.0,700.0,10.41
150815.0,800.0,21.95
150815.0,900.0,15.79
150815.0,1000.0,15.54
150815.0,1100.0,14.27
150815.0,1200.0,15.78
150815.0,1300.0,6.1160000000000005
150815.0,1400.0,14.33
150815.0,1500.0,20.39
150815.0,1600.0,26.49
150815.0,1700.0,61.85
150815.0,1800.0,148.9
150815.0,1900.0,361.2
150815.0,2000.0,421.6
150815.0,2100.0,629.197
150815.0,2200.0,500.8
150815.0,2300.0,602.697
150816.0,0.0,308.0
150816.0,100.0,165.2
150816.0,200.0,236.6
150816.0,300.0,231.1
150816.0,400.0,173.5
150816.0,500.0,196.5
150816.0,600.0,202.2
150816.0,700.0,180.3
150816.0,800.0,173.2
150816.0,900.0,175.3
150816.0,1000.0,45.09
150816.0,1100.0,21.71
150816.0,1200.0,22.48
150816.0,1300.0,22.47
150816.0,1400.0,18.51
150816.0,1500.0,10.51
150816.0,1600.0,12.18
150816.0,1700.0,21.2
150816.0,1800.0,23.11
150816.0,1900.0,86.2
150816.0,2000.0,160.5
150816.0,2100.0,210.1
150816.0,2200.0,227.9
150816.0,2300.0,170.1
150817.0,0.0,190.8
150817.0,100.0,126.4
150817.0,200.0,82.2
150817.0,300.0,30.86
150817.0,400.0,12.23
150817.0,500.0,23.71
150817.0,600.0,35.58
150817.0,700.0,27.85
150817.0,800.0,38.0099
150817.0,900.0,34.66
150817.0,1000.0,32.6
150817.0,1100.0,30.04
150817.0,1200.0,15.87
150817.0,1300.0,18.55
150817.0,1400.0,17.67
150817.0,1500.0,29.97
150817.0,1600.0,42.15
150817.0,1700.0,53.09
150817.0,1800.0,40.66
150817.0,1900.0,50.96
150817.0,2000.0,29.26
150817.0,2100.0,23.04
150817.0,2200.0,18.34
150817.0,2300.0,19.67
150818.0,0.0,13.89
150818.0,100.0,11.58
150818.0,200.0,14.93
150818.0,300.0,7.440989999999999
150818.0,400.0,6.75
150818.0,500.0,14.26
150818.0,600.0,22.01
150818.0,700.0,39.68
150818.0,800.0,50.3199
150818.0,900.0,57.08
150818.0,1000.0,47.5699
150818.0,1100.0,19.03
150818.0,1200.0,23.88
150818.0,1300.0,28.84
150818.0,1400.0,46.0
150818.0,1500.0,40.11
150818.0,1600.0,30.54
150818.0,1700.0,51.65
150818.0,1800.0,93.7997
150818.0,1900.0,76.9098
150818.0,2000.0,75.3999
150818.0,2100.0,47.58
150818.0,2200.0,104.0
150818.0,2300.0,45.52
150819.0,0.0,87.7
150819.0,100.0,107.0
150819.0,200.0,81.6
150819.0,300.0,65.8999
150819.0,400.0,58.43
150819.0,500.0,44.1
150819.0,600.0,93.1
150819.0,700.0,156.5
150819.0,800.0,172.6
150819.0,900.0,50.89
150819.0,1000.0,17.03
150819.0,1100.0,10.58
150819.0,1200.0,8.92998
150819.0,1300.0,9.75
150819.0,1400.0,5.55
150819.0,1500.0,5.5269900000000005
150819.0,1600.0,10.7
150819.0,1700.0,26.56
150819.0,1800.0,76.95
150819.0,1900.0,85.7
150819.0,2000.0,140.6
150819.0,2100.0,134.1
150819.0,2200.0,123.0
150819.0,2300.0,76.7997
150820.0,0.0,102.7
150820.0,100.0,31.63
150820.0,200.0,63.91
150820.0,300.0,36.4
150820.0,400.0,16.98
150820.0,500.0,44.8199
150820.0,600.0,49.11
150820.0,700.0,32.65
150820.0,800.0,53.09
150820.0,900.0,91.1
150820.0,1000.0,145.4
150820.0,1100.0,88.8999
150820.0,1200.0,59.12
150820.0,1300.0,32.62
150820.0,1400.0,33.75
150820.0,1500.0,31.86
150820.0,1600.0,34.75
150820.0,1700.0,34.5699
150820.0,1800.0,51.16
150820.0,1900.0,48.2
150820.0,2000.0,34.6
150820.0,2100.0,21.74
150820.0,2200.0,19.75
150820.0,2300.0,23.13
150821.0,0.0,35.34
150821.0,100.0,33.96
150821.0,200.0,26.8
150821.0,300.0,24.48
150821.0,400.0,11.13
150821.0,500.0,11.55
150821.0,600.0,21.01
150821.0,700.0,14.26
150821.0,800.0,23.65
150821.0,900.0,29.22
150821.0,1000.0,30.97
150821.0,1100.0,28.56
150821.0,1200.0,17.02
150821.0,1300.0,20.4
150821.0,1400.0,37.37
150821.0,1500.0,40.8199
150821.0,1600.0,36.7
150821.0,1700.0,60.49
150821.0,1800.0,85.0
150821.0,1900.0,87.0
150821.0,2000.0,98.6
150821.0,2100.0,70.62
150821.0,2200.0,27.16
150821.0,2300.0,20.39
150822.0,0.0,12.91
150822.0,100.0,7.49799
150822.0,200.0,5.5729999999999995
150822.0,300.0,7.725
150822.0,400.0,4.077
150822.0,500.0,2.594
150822.0,600.0,4.78
150822.0,700.0,4.1
150822.0,800.0,20.39
150822.0,900.0,51.92
150822.0,1000.0,45.53
150822.0,1100.0,33.98
150822.0,1200.0,29.24
150822.0,1300.0,19.82
150822.0,1400.0,42.16
150822.0,1500.0,30.0
150822.0,1600.0,49.9399
150822.0,1700.0,50.29
150822.0,1800.0,62.5
150822.0,1900.0,110.8
150822.0,2000.0,180.8
150822.0,2100.0,39.4399
150822.0,2200.0,30.59
150822.0,2300.0,59.16
150823.0,0.0,26.5
150823.0,100.0,15.75
150823.0,200.0,8.87
150823.0,300.0,12.22
150823.0,400.0,25.82
150823.0,500.0,11.59
150823.0,600.0,12.23
150823.0,700.0,19.7
150823.0,800.0,27.06
150823.0,900.0,59.16
150823.0,1000.0,38.68
150823.0,1100.0,36.71
150823.0,1200.0,49.29
150823.0,1300.0,32.59
150823.0,1400.0,34.73
150823.0,1500.0,44.29
150823.0,1600.0,35.47
150823.0,1700.0,70.74
150823.0,1800.0,61.09
150823.0,1900.0,75.4198
150823.0,2000.0,72.6897
150823.0,2100.0,30.57
150823.0,2200.0,41.39
150823.0,2300.0,25.82
150824.0,0.0,25.17
150824.0,100.0,29.2
150824.0,200.0,6.796
150824.0,300.0,4.077
150824.0,400.0,4.0889999999999995
150824.0,500.0,6.127999999999999
150824.0,600.0,19.04
150824.0,700.0,18.29
150824.0,800.0,21.15
150824.0,900.0,29.19
150824.0,1000.0,33.98
150824.0,1100.0,37.42
150824.0,1200.0,36.54
150824.0,1300.0,37.9399
150824.0,1400.0,32.03
150824.0,1500.0,31.89
150824.0,1600.0,25.84
